Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Length
1778134110.8282945,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8284585,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8284883,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8289459,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.828982,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8291337,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8312385,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8312776,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8314333,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8315966,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8316267,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8322947,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8323317,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8324819,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8347056,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.834742,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8348906,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8349998,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8350353,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8396485,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8396833,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.839862,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8398833,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8399453,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8400152,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8427565,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.842786,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8429372,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.843089,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8431191,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8435848,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8436217,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.843782,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8535242,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8535526,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8540025,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8540301,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8543367,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8545153,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8545463,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8557417,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.855772,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8559325,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8574426,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8574703,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.857636,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8583887,0.0.0.0,0.0.0.0,0,0,OTHER,409
1778134110.858542,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778134110.8585832,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8591802,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.860048,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.87491,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778134110.875018,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8816109,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8816202,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8817902,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8818057,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8830574,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.883066,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8833706,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.883392,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8836741,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8836763,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.885031,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8850467,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8852403,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8853288,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8853307,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8855155,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8868213,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8868575,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8870113,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8919756,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8920143,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.892152,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8932757,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.893303,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8948095,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.894838,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.8950055,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.8951669,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.8951972,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9020894,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778134110.9043307,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778134110.9043388,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9094937,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9095023,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9098032,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9099982,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9100003,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.910747,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9107556,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9109159,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9142766,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9142838,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9145334,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9146202,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9148126,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9148145,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9151194,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9151523,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.915313,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.915412,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9154422,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9155955,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.915723,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9157581,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9167085,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9167469,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9168966,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9183078,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9183476,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9185033,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9189672,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9189963,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9191632,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.919227,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9192572,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.919423,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9257302,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9257674,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9258914,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9259508,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.92598,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9260657,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.926382,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9264116,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9265683,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9266844,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9267132,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.927952,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9279845,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.928149,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9288118,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9288414,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9290073,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9291465,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9291773,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9293854,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.937988,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.938021,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.938226,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9383893,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9383914,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9386802,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9386919,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.938871,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.948641,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9487264,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9488494,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.949015,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9490457,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9496737,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9497035,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9498692,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9516995,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9517353,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.951886,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9529665,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9530046,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.953163,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9539287,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9539673,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9541302,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9542727,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9543035,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9545116,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.9578137,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9578424,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9580104,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.958159,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9581904,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9583983,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.960739,0.0.0.0,0.0.0.0,0,0,OTHER,410
1778134110.9608881,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9609184,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9610662,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.961265,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9612951,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9628713,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9629073,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.963062,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9631302,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9631615,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.96332,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9644651,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778134110.9645092,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9647346,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9647624,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9649432,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.9649773,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9650385,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9651172,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9662292,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.966268,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9664176,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9666054,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9666357,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9814103,0.0.0.0,0.0.0.0,0,0,OTHER,81
1778134110.9827466,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.982756,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9828186,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9829192,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9829211,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.982987,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9831197,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9831512,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9833214,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9856505,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9856594,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9856622,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9856744,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9858143,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9860454,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9860477,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9860482,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9860523,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9874475,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9874628,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9874659,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9890842,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.989098,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.989101,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9891038,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9891064,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9891093,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.990182,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9901962,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9901986,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9902015,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.990204,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9903526,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778134110.9914746,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.991488,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9915571,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9945986,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.994628,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.994747,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9948626,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778134110.9949214,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.997749,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.997763,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9977658,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9995027,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9995167,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.9995196,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.99953,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9995968,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134110.999826,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134110.9998279,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134110.9998355,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0000029,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.000121,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0001523,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.003221,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0032349,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0032382,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.003241,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0032434,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0032458,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0051613,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778134111.0051827,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0051863,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0052612,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0056145,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.005618,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0057156,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0093217,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0093567,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0093608,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0093644,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.009368,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.009372,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0104675,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0104818,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0105538,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0110073,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0110128,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0110137,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0122948,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0123086,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0123117,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134111.012396,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.012435,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0138247,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0138385,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0138414,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0147617,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.014769,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0147736,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134111.014837,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0148652,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0149584,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.016102,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0161166,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.016119,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0161214,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0161242,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0162206,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0164366,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0164387,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0165856,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.019956,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.020004,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0203426,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778134111.02036,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.0203848,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778134111.0229747,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778134111.023009,0.0.0.0,0.0.0.0,0,0,OTHER,70
