Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Length
1778132888.5843098,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.584312,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.5941036,0.0.0.0,0.0.0.0,0,0,OTHER,409
1778132888.5950558,0.0.0.0,0.0.0.0,0,0,OTHER,86
1778132888.595063,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.595637,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.5956411,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.595843,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.5958452,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.5960364,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.5960383,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.5961196,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.5961978,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6273708,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6275992,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.628058,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.628125,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6292162,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6292262,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6292841,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6295598,0.0.0.0,0.0.0.0,0,0,OTHER,81
1778132888.632609,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.632611,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6327403,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.6336393,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6336787,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6442585,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778132888.6603527,0.0.0.0,0.0.0.0,0,0,OTHER,403
1778132888.6609266,0.0.0.0,0.0.0.0,0,0,OTHER,403
1778132888.6615484,0.0.0.0,0.0.0.0,0,0,OTHER,403
1778132888.696756,0.0.0.0,0.0.0.0,0,0,OTHER,409
1778132888.696771,0.0.0.0,0.0.0.0,0,0,OTHER,86
1778132888.696775,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.6977763,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6977866,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.697942,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.698298,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.6983101,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.7179074,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.7429826,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.7458272,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778132888.7503185,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.777476,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.7774897,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.7774928,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.7774956,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.7774982,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.7989619,0.0.0.0,0.0.0.0,0,0,OTHER,411
1778132888.7989984,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132888.7990656,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8002248,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.8003006,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8022776,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8027377,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132888.8027513,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8033638,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.8033798,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8040414,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8040555,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8041131,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.8043556,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8043578,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8052444,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8052595,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.805262,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8126328,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8126469,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8126502,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8126528,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8126717,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8212924,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132888.8213093,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.821313,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.821316,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8213186,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8336205,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132888.8336372,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8477845,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778132888.8683956,0.0.0.0,0.0.0.0,0,0,OTHER,86
1778132888.8684125,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8684163,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.8684192,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.8684218,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.902393,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.902407,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9024098,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.9024122,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.902415,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9024174,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9081469,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.908152,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9090955,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.909104,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9094884,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9094968,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9097025,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9098651,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.909867,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9101024,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9101899,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.910192,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9107003,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.910709,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9108644,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9109952,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9110255,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9113207,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.911357,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9121256,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9121552,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9123013,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9123838,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9124107,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9125905,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9127285,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9127574,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9129298,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9130352,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9130654,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9132383,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9149015,0.0.0.0,0.0.0.0,0,0,OTHER,81
1778132888.9183204,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9183583,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.918495,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.9186413,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9186714,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9205394,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9205644,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9207127,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132888.92085,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9208817,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9382615,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132888.9383063,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.94783,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9655964,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9656098,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9656124,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9656153,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9659252,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9659274,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9663591,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9663713,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9663749,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.9664416,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9890604,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9890816,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.989428,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132888.9895277,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132888.989702,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132888.9913175,0.0.0.0,0.0.0.0,0,0,OTHER,86
1778132888.9913437,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.004349,0.0.0.0,0.0.0.0,0,0,OTHER,409
1778132889.0043697,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0043752,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.004656,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0046582,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.004659,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0116358,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0116494,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0116525,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0143044,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.014617,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.014619,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0148644,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.0183802,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0183938,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0183964,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0183992,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0184019,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0218713,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132889.0218878,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0218914,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0218937,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0218964,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0229907,0.0.0.0,0.0.0.0,0,0,OTHER,86
1778132889.0230076,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0230114,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0230143,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.023017,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0230193,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.023059,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0246599,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132889.0246763,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0254607,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0254738,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0254767,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0257804,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0257826,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0259078,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0259223,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.026127,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0261552,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0279505,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.027964,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0279667,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0279703,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132889.0279744,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.029594,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0296075,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0296104,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0322664,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0322802,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0322843,0.0.0.0,0.0.0.0,0,0,OTHER,84
1778132889.032288,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0332732,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0332868,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0332897,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0332925,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0333116,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0343602,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0343754,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0344274,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.034481,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0346596,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.034911,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.034913,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0349185,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.045435,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0454488,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0454516,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.045454,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0491414,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0491552,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.049158,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.049161,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0491633,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.049166,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0492454,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0492554,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0494618,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.0533786,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.053393,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0533957,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0534012,0.0.0.0,0.0.0.0,0,0,OTHER,469
1778132889.053429,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.053432,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0553432,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0553596,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0553634,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0553672,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0566885,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.056702,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0567048,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.058209,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0582228,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0582256,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0582285,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0582309,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.058308,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0585296,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0585318,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0593815,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0593917,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0594633,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0615602,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0615735,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0615766,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.0615792,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0615978,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0618794,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0624547,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0624683,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0624712,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0624735,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0624762,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0627735,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.0627756,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.062941,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.062971,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.063193,0.0.0.0,0.0.0.0,0,0,OTHER,112
1778132889.0632846,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0633419,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0642827,0.0.0.0,0.0.0.0,0,0,OTHER,88
1778132889.0642965,0.0.0.0,0.0.0.0,0,0,OTHER,76
1778132889.0642996,0.0.0.0,0.0.0.0,0,0,OTHER,70
1778132889.0652702,0.0.0.0,0.0.0.0,0,0,OTHER,76
